,Unnamed: 0,Rank,Team,Change,Prior,Date,Division
6658,9,10,Brigham Young,-,10,2017-12-15,D1_MEN
6659,10,11,Wisconsin,-,11,2017-12-15,D1_MEN
6660,11,12,Stanford,-,12,2017-12-15,D1_MEN
6661,12,13,Michigan,-,13,2017-12-15,D1_MEN
6662,13,14,British Columbia,-,14,2017-12-15,D1_MEN
6663,14,15,Central Florida,-,15,2017-12-15,D1_MEN
6664,15,16,Washington,-,16,2017-12-15,D1_MEN
6665,16,17,Texas A&M,-,17,2017-12-15,D1_MEN
6666,17,18,Cal Poly SLO,-,18,2017-12-15,D1_MEN
6667,18,19,Colorado State,-,19,2017-12-15,D1_MEN
6668,19,20,Florida,-,20,2017-12-15,D1_MEN
6669,20,21,Virginia Tech,-,21,2017-12-15,D1_MEN
6670,21,22,NC State,-,22,2017-12-15,D1_MEN
6671,22,23,Oregon State,-,23,2017-12-15,D1_MEN
6672,23,24,Tufts,-,24,2017-12-15,D1_MEN
6673,24,25,LSU,-,25,2017-12-15,D1_MEN
6674,0,1,Pittsburgh,+1,2,2017-12-15,D1_MEN
6675,1,2,Massachusetts,+3,5,2017-12-15,D1_MEN
6676,2,3,North Carolina,-2,1,2017-12-15,D1_MEN
6677,3,4,Colorado,-,4,2017-12-15,D1_MEN
6678,4,5,Minnesota,-2,3,2017-12-15,D1_MEN
6679,5,6,Oregon,-,6,2017-12-15,D1_MEN
6680,6,7,UNC Wilmington,+2,9,2017-12-15,D1_MEN
6681,7,8,Carleton,-1,7,2017-12-15,D1_MEN
6682,8,9,Georgia,-1,8,2017-12-15,D1_MEN
6683,9,10,Brigham Young,+1,11,2017-12-15,D1_MEN
6684,10,11,Wisconsin,-1,10,2017-12-15,D1_MEN
6685,11,12,Stanford,-,12,2017-12-15,D1_MEN
6686,12,13,Michigan,+1,14,2017-12-15,D1_MEN
6687,13,14,British Columbia,+2,16,2017-12-15,D1_MEN
6688,14,15,Central Florida,+3,18,2017-12-15,D1_MEN
6689,15,16,Washington,+1,17,2017-12-15,D1_MEN
6690,16,17,Texas A&M,-4,13,2017-12-15,D1_MEN
6691,17,18,Cal Poly SLO,+4,22,2017-12-15,D1_MEN
6692,18,19,Colorado State,+4,23,2017-12-15,D1_MEN
6693,19,20,Florida,-5,15,2017-12-15,D1_MEN
6694,20,21,Virginia Tech,-2,19,2017-12-15,D1_MEN
6695,21,22,NC State,+2,24,2017-12-15,D1_MEN
6696,22,23,Oregon State,+2,25,2017-12-15,D1_MEN
6697,23,24,Tufts,-4,20,2017-12-15,D1_MEN
6698,24,25,LSU,,-,2017-12-15,D1_MEN
6699,0,1,North Carolina,-,1,2017-12-15,D1_MEN
6700,1,2,Pittsburgh,-,2,2017-12-15,D1_MEN
6701,2,3,Minnesota,-,3,2017-12-15,D1_MEN
6702,3,4,Colorado,-,4,2017-12-15,D1_MEN
6703,4,5,Massachusetts,-,5,2017-12-15,D1_MEN
6704,5,6,Oregon,+1,7,2017-12-15,D1_MEN
6705,6,7,Carleton,-1,6,2017-12-15,D1_MEN
6706,7,8,Georgia,-,8,2017-12-15,D1_MEN
6707,8,9,UNC Wilmington,-,9,2017-12-15,D1_MEN
6708,9,10,Wisconsin,-,10,2017-12-15,D1_MEN
6709,10,11,Brigham Young,+1,12,2017-12-15,D1_MEN
6710,11,12,Stanford,-1,11,2017-12-15,D1_MEN
6711,12,13,Texas A&M,+1,14,2017-12-15,D1_MEN
6712,13,14,Michigan,+3,17,2017-12-15,D1_MEN
6713,14,15,Florida,+3,18,2017-12-15,D1_MEN
6714,15,16,British Columbia,,-,2017-12-15,D1_MEN
6715,16,17,Washington,-1,16,2017-12-15,D1_MEN
6716,17,18,Central Florida,+2,20,2017-12-15,D1_MEN
6717,18,19,Virginia Tech,+5,24,2017-12-15,D1_MEN
6718,19,20,Tufts,+2,22,2017-12-15,D1_MEN
6719,20,21,Texas,-2,19,2017-12-15,D1_MEN
6720,21,22,Cal Poly SLO,-7,15,2017-12-15,D1_MEN
6721,22,23,Colorado State,-2,21,2017-12-15,D1_MEN
6722,23,24,NC State,-1,23,2017-12-15,D1_MEN
6723,24,25,Oregon State,-,25,2017-12-15,D1_MEN
6724,0,1,North Carolina,-,1,2017-12-15,D1_MEN
6725,1,2,Pittsburgh,-,2,2017-12-15,D1_MEN
6726,2,3,Minnesota,-,3,2017-12-15,D1_MEN
6727,3,4,Colorado,-,4,2017-12-15,D1_MEN
6728,4,5,Massachusetts,-,5,2017-12-15,D1_MEN
6729,5,6,Carleton,-,6,2017-12-15,D1_MEN
6730,6,7,Oregon,-,7,2017-12-15,D1_MEN
6731,7,8,Georgia,-,8,2017-12-15,D1_MEN
6732,8,9,UNC Wilmington,-,9,2017-12-15,D1_MEN
6733,9,10,Wisconsin,-,10,2017-12-15,D1_MEN
6734,10,11,Stanford,-,11,2017-12-15,D1_MEN
6735,11,12,Brigham Young,-,12,2017-12-15,D1_MEN
6736,12,13,Northwestern,-,13,2017-12-15,D1_MEN
6737,13,14,Texas A&M,-,14,2017-12-15,D1_MEN
6738,14,15,Cal Poly SLO,-,15,2017-12-15,D1_MEN
6739,15,16,Washington,-,16,2017-12-15,D1_MEN
6740,16,17,Michigan,-,17,2017-12-15,D1_MEN
6741,17,18,Florida,-,18,2017-12-15,D1_MEN
6742,18,19,Texas,-,19,2017-12-15,D1_MEN
6743,19,20,Central Florida,-,20,2017-12-15,D1_MEN
6744,20,21,Colorado State,-,21,2017-12-15,D1_MEN
6745,21,22,Tufts,-,22,2017-12-15,D1_MEN
6746,22,23,NC State,-,23,2017-12-15,D1_MEN
6747,23,24,Virginia Tech,-,24,2017-12-15,D1_MEN
6748,24,25,Oregon State,-,25,2017-12-15,D1_MEN
6749,0,1,North Carolina,+1,2,2017-12-15,D1_MEN
6750,1,2,Pittsburgh,+11,13,2017-12-15,D1_MEN
6751,2,3,Minnesota,+4,7,2017-12-15,D1_MEN
6752,3,4,Colorado,+1,5,2017-12-15,D1_MEN
6753,4,5,Massachusetts,+1,6,2017-12-15,D1_MEN
6754,5,6,Carleton,-3,3,2017-12-15,D1_MEN
6755,6,7,Oregon,-6,1,2017-12-15,D1_MEN
6756,7,8,Georgia,-,8,2017-12-15,D1_MEN
6757,8,9,UNC Wilmington,-,9,2017-12-15,D1_MEN
6758,9,10,Wisconsin,-6,4,2017-12-15,D1_MEN
6759,10,11,Stanford,+1,12,2017-12-15,D1_MEN
6760,11,12,Brigham Young,,-,2017-12-15,D1_MEN
6761,12,13,Northwestern,,-,2017-12-15,D1_MEN
6762,13,14,Texas A&M,-4,10,2017-12-15,D1_MEN
6763,14,15,Cal Poly SLO,-1,14,2017-12-15,D1_MEN
6764,15,16,Washington,-1,15,2017-12-15,D1_MEN
6765,16,17,Michigan,-1,16,2017-12-15,D1_MEN
6766,17,18,Florida,,-,2017-12-15,D1_MEN
6767,18,19,Texas,-8,11,2017-12-15,D1_MEN
6768,19,20,Central Florida,-3,17,2017-12-15,D1_MEN
6769,20,21,Colorado State,-3,18,2017-12-15,D1_MEN
6770,21,22,Tufts,-3,19,2017-12-15,D1_MEN
6771,22,23,NC State,-1,22,2017-12-15,D1_MEN
6772,23,24,Virginia Tech,-4,20,2017-12-15,D1_MEN
6773,24,25,Oregon State,-2,23,2017-12-15,D1_MEN
6774,0,1,Oregon,-,1,2017-12-15,D1_MEN
6775,1,2,North Carolina,-,2,2017-12-15,D1_MEN
6776,2,3,Carleton,-,3,2017-12-15,D1_MEN
6777,3,4,Wisconsin,-,4,2017-12-15,D1_MEN
6778,4,5,Colorado,-,5,2017-12-15,D1_MEN
6779,5,6,Massachusetts,-,6,2017-12-15,D1_MEN
6780,6,7,Minnesota,-,7,2017-12-15,D1_MEN
6781,7,8,Georgia,-,8,2017-12-15,D1_MEN
6782,8,9,UNC Wilmington,-,9,2017-12-15,D1_MEN
6783,9,10,Texas A&M,-,10,2017-12-15,D1_MEN
6784,10,11,Texas,-,11,2017-12-15,D1_MEN
6785,11,12,Stanford,-,12,2017-12-15,D1_MEN
6786,12,13,Pittsburgh,-,13,2017-12-15,D1_MEN
6787,13,14,Cal Poly SLO,-,14,2017-12-15,D1_MEN
6788,14,15,Washington,-,15,2017-12-15,D1_MEN
6789,15,16,Michigan,-,16,2017-12-15,D1_MEN
6790,16,17,Central Florida,-,17,2017-12-15,D1_MEN
6791,17,18,Colorado State,-,18,2017-12-15,D1_MEN
6792,18,19,Tufts,-,19,2017-12-15,D1_MEN
6793,19,20,Virginia Tech,-,20,2017-12-15,D1_MEN
6794,20,21,Western Washington,-,21,2017-12-15,D1_MEN
6795,21,22,NC State,-,22,2017-12-15,D1_MEN
6796,22,23,Oregon State,,-,2017-12-15,D1_MEN
6797,23,24,Richmond,+1,25,2017-12-15,D1_MEN
6798,24,25,Cincinnati,-1,24,2017-12-15,D1_MEN
6799,0,1,Oregon,-,1,2017-12-15,D1_MEN
6800,1,2,North Carolina,+3,5,2017-12-15,D1_MEN
6801,2,3,Carleton,-1,2,2017-12-15,D1_MEN
6802,3,4,Wisconsin,+2,6,2017-12-15,D1_MEN
6803,4,5,Colorado,+2,7,2017-12-15,D1_MEN
6804,5,6,Massachusetts,-2,4,2017-12-15,D1_MEN
6805,6,7,Minnesota,+1,8,2017-12-15,D1_MEN
6806,7,8,Georgia,+9,17,2017-12-15,D1_MEN
6807,8,9,UNC Wilmington,-6,3,2017-12-15,D1_MEN
6808,9,10,Texas A&M,-1,9,2017-12-15,D1_MEN
6809,10,11,Texas,-1,10,2017-12-15,D1_MEN
6810,11,12,Stanford,-1,11,2017-12-15,D1_MEN
6811,12,13,Pittsburgh,-,13,2017-12-15,D1_MEN
6812,13,14,Cal Poly SLO,-,14,2017-12-15,D1_MEN
6813,14,15,Washington,-,15,2017-12-15,D1_MEN
6814,15,16,Michigan,-,16,2017-12-15,D1_MEN
6815,16,17,Central Florida,+2,19,2017-12-15,D1_MEN
6816,17,18,Colorado State,+2,20,2017-12-15,D1_MEN
6817,18,19,Tufts,+2,21,2017-12-15,D1_MEN
6818,19,20,Virginia Tech,-8,12,2017-12-15,D1_MEN
6819,20,21,Western Washington,+2,23,2017-12-15,D1_MEN
6820,21,22,NC State,-,22,2017-12-15,D1_MEN
6821,22,23,Purdue,+1,24,2017-12-15,D1_MEN
6822,23,24,Cincinnati,+1,25,2017-12-15,D1_MEN
6823,24,25,Richmond,,-,2017-12-15,D1_MEN
6824,0,1,Oregon,-,1,2017-12-15,D1_MEN
6825,1,2,Carleton,-,2,2017-12-15,D1_MEN
6826,2,3,UNC Wilmington,-,3,2017-12-15,D1_MEN
6827,3,4,Massachusetts,-,4,2017-12-15,D1_MEN
6828,4,5,North Carolina,-,5,2017-12-15,D1_MEN
6829,5,6,Wisconsin,-,6,2017-12-15,D1_MEN
6830,6,7,Colorado,-,7,2017-12-15,D1_MEN
6831,7,8,Minnesota,-,8,2017-12-15,D1_MEN
6832,8,9,Texas A&M,-,9,2017-12-15,D1_MEN
6833,9,10,Texas,-,10,2017-12-15,D1_MEN
6834,10,11,Stanford,+3,14,2017-12-15,D1_MEN
6835,11,12,Virginia Tech,-,12,2017-12-15,D1_MEN
6836,12,13,Pittsburgh,-,13,2017-12-15,D1_MEN
6837,13,14,Cal Poly SLO,+1,15,2017-12-15,D1_MEN
6838,14,15,Washington,-4,11,2017-12-15,D1_MEN
6839,15,16,Michigan,-,16,2017-12-15,D1_MEN
6840,16,17,Georgia,-,17,2017-12-15,D1_MEN
6841,17,18,Harvard,-,18,2017-12-15,D1_MEN
6842,18,19,Central Florida,+1,20,2017-12-15,D1_MEN
6843,19,20,Colorado State,+1,21,2017-12-15,D1_MEN
6844,20,21,Tufts,+1,22,2017-12-15,D1_MEN
6845,21,22,NC State,+2,24,2017-12-15,D1_MEN
6846,22,23,Western Washington,,-,2017-12-15,D1_MEN
6847,23,24,Purdue,-1,23,2017-12-15,D1_MEN
6848,24,25,Cincinnati,-6,19,2017-12-15,D1_MEN
6849,0,1,Oregon,,,2017-12-15,D1_MEN
6850,1,2,Carleton,,,2017-12-15,D1_MEN
6851,2,3,UNC Wilmington,,,2017-12-15,D1_MEN
6852,3,4,Massachusetts,,,2017-12-15,D1_MEN
6853,4,5,North Carolina,,,2017-12-15,D1_MEN
6854,5,6,Wisconsin,,,2017-12-15,D1_MEN
6855,6,7,Colorado,,,2017-12-15,D1_MEN
6856,7,8,Minnesota,,,2017-12-15,D1_MEN
6857,8,9,Texas A&M,,,2017-12-15,D1_MEN
6858,9,10,Texas,,,2017-12-15,D1_MEN
6859,10,11,Washington,,,2017-12-15,D1_MEN
6860,11,12,Virginia Tech,,,2017-12-15,D1_MEN
6861,12,13,Pittsburgh,,,2017-12-15,D1_MEN
6862,13,14,Stanford,,,2017-12-15,D1_MEN
6863,14,15,Cal Poly SLO,,,2017-12-15,D1_MEN
6864,15,16,Michigan,,,2017-12-15,D1_MEN
6865,16,17,Georgia,,,2017-12-15,D1_MEN
6866,17,18,Harvard,,,2017-12-15,D1_MEN
6867,18,19,Cincinnati,,,2017-12-15,D1_MEN
6868,19,20,Central Florida,,,2017-12-15,D1_MEN
6869,20,21,Colorado State,,,2017-12-15,D1_MEN
6870,21,22,Tufts,,,2017-12-15,D1_MEN
6871,22,23,Purdue,,,2017-12-15,D1_MEN
6872,23,24,NC State,,,2017-12-15,D1_MEN
6873,24,25,Victoria,,,2017-12-15,D1_MEN
6874,0,1,Oregon,-,1,2016-12-15,D1_MEN
6875,1,2,Carleton,-,2,2016-12-15,D1_MEN
6876,2,3,UNC Wilmington,-,3,2016-12-15,D1_MEN
6877,3,4,Massachusetts,-,4,2016-12-15,D1_MEN
6878,4,5,North Carolina,-,5,2016-12-15,D1_MEN
6879,5,6,Wisconsin,-,6,2016-12-15,D1_MEN
6880,6,7,Colorado,-,7,2016-12-15,D1_MEN
6881,7,8,Minnesota,-,8,2016-12-15,D1_MEN
6882,8,9,Texas A&M,-,9,2016-12-15,D1_MEN
6883,9,10,Texas,-,10,2016-12-15,D1_MEN
6884,10,11,Washington,-,11,2016-12-15,D1_MEN
6885,11,12,Virginia Tech,+1,13,2016-12-15,D1_MEN
6886,12,13,Pittsburgh,+1,14,2016-12-15,D1_MEN
6887,13,14,Stanford,+1,15,2016-12-15,D1_MEN
6888,14,15,Cal Poly SLO,-3,12,2016-12-15,D1_MEN
6889,15,16,Michigan,-,16,2016-12-15,D1_MEN
6890,16,17,Georgia,-,17,2016-12-15,D1_MEN
6891,17,18,Harvard,-,18,2016-12-15,D1_MEN
6892,18,19,Cincinnati,-,19,2016-12-15,D1_MEN
6893,19,20,Victoria,-,20,2016-12-15,D1_MEN
6894,20,21,Colorado State,-,21,2016-12-15,D1_MEN
6895,21,22,Tufts,-,22,2016-12-15,D1_MEN
6896,22,23,Georgia Tech,-,23,2016-12-15,D1_MEN
6897,23,24,Connecticut,-,24,2016-12-15,D1_MEN
6898,24,25,Purdue,-,25,2016-12-15,D1_MEN
6899,0,1,Oregon,+1,2,2016-12-15,D1_MEN
6900,1,2,Carleton,+4,6,2016-12-15,D1_MEN
6901,2,3,UNC Wilmington,+8,11,2016-12-15,D1_MEN
6902,3,4,Massachusetts,-1,3,2016-12-15,D1_MEN
6903,4,5,North Carolina,-1,4,2016-12-15,D1_MEN
6904,5,6,Wisconsin,-1,5,2016-12-15,D1_MEN
6905,6,7,Colorado,+2,9,2016-12-15,D1_MEN
6906,7,8,Minnesota,-7,1,2016-12-15,D1_MEN
6907,8,9,Texas A&M,+10,19,2016-12-15,D1_MEN
6908,9,10,Texas,-2,8,2016-12-15,D1_MEN
6909,10,11,Washington,-1,10,2016-12-15,D1_MEN
6910,11,12,Cal Poly SLO,+1,13,2016-12-15,D1_MEN
6911,12,13,Virginia Tech,,-,2016-12-15,D1_MEN
6912,13,14,Pittsburgh,-,14,2016-12-15,D1_MEN
6913,14,15,Stanford,+1,16,2016-12-15,D1_MEN
6914,15,16,Michigan,,-,2016-12-15,D1_MEN
6915,16,17,Georgia,-10,7,2016-12-15,D1_MEN
6916,17,18,Harvard,-6,12,2016-12-15,D1_MEN
6917,18,19,Cincinnati,,-,2016-12-15,D1_MEN
6918,19,20,Victoria,-,20,2016-12-15,D1_MEN
6919,20,21,Colorado State,+2,23,2016-12-15,D1_MEN
6920,21,22,Tufts,,-,2016-12-15,D1_MEN
6921,22,23,Georgia Tech,,-,2016-12-15,D1_MEN
6922,23,24,Connecticut,-9,15,2016-12-15,D1_MEN
6923,24,25,Purdue,,-,2016-12-15,D1_MEN
6924,0,1,Minnesota,-,1,2016-12-15,D1_MEN
6925,1,2,Oregon,-,2,2016-12-15,D1_MEN
6926,2,3,Massachusetts,-,3,2016-12-15,D1_MEN
6927,3,4,North Carolina,-,4,2016-12-15,D1_MEN
6928,4,5,Wisconsin,-,5,2016-12-15,D1_MEN
6929,5,6,Carleton,-,6,2016-12-15,D1_MEN
6930,6,7,Georgia,-,7,2016-12-15,D1_MEN
6931,7,8,Texas,-,8,2016-12-15,D1_MEN
6932,8,9,Colorado,-,9,2016-12-15,D1_MEN
6933,9,10,Washington,-,10,2016-12-15,D1_MEN
6934,10,11,UNC Wilmington,-,11,2016-12-15,D1_MEN
6935,11,12,Harvard,-,12,2016-12-15,D1_MEN
6936,12,13,Cal Poly SLO,-,13,2016-12-15,D1_MEN
6937,13,14,Pittsburgh,-,14,2016-12-15,D1_MEN
6938,14,15,Connecticut,-,15,2016-12-15,D1_MEN
6939,15,16,Stanford,-,16,2016-12-15,D1_MEN
6940,16,17,Auburn,-,17,2016-12-15,D1_MEN
6941,17,18,Florida,-,18,2016-12-15,D1_MEN
6942,18,19,Texas A&M,-,19,2016-12-15,D1_MEN
6943,19,20,Victoria,-,20,2016-12-15,D1_MEN
6944,20,21,Brigham Young,-,21,2016-12-15,D1_MEN
6945,21,22,Central Florida,-,22,2016-12-15,D1_MEN
6946,22,23,Colorado State,-,23,2016-12-15,D1_MEN
6947,23,24,Iowa State,-,24,2016-12-15,D1_MEN
6948,24,25,Vermont,-,25,2016-12-15,D1_MEN
6949,0,1,Minnesota,+2,3,2016-12-15,D1_MEN
6950,1,2,Oregon,+4,6,2016-12-15,D1_MEN
6951,2,3,Massachusetts,-2,1,2016-12-15,D1_MEN
6952,3,4,North Carolina,+3,7,2016-12-15,D1_MEN
6953,4,5,Wisconsin,-3,2,2016-12-15,D1_MEN
6954,5,6,Carleton,+7,13,2016-12-15,D1_MEN
6955,6,7,Georgia,+1,8,2016-12-15,D1_MEN
6956,7,8,Texas,+8,16,2016-12-15,D1_MEN
6957,8,9,Colorado,+5,14,2016-12-15,D1_MEN
6958,9,10,Washington,+8,18,2016-12-15,D1_MEN
6959,10,11,UNC Wilmington,-6,5,2016-12-15,D1_MEN
6960,11,12,Harvard,-1,11,2016-12-15,D1_MEN
6961,12,13,Cal Poly SLO,,-,2016-12-15,D1_MEN
6962,13,14,Pittsburgh,-10,4,2016-12-15,D1_MEN
6963,14,15,Connecticut,+8,23,2016-12-15,D1_MEN
6964,15,16,Stanford,-7,9,2016-12-15,D1_MEN
6965,16,17,Auburn,,-,2016-12-15,D1_MEN
6966,17,18,Florida,-8,10,2016-12-15,D1_MEN
6967,18,19,Texas A&M,-7,12,2016-12-15,D1_MEN
6968,19,20,Victoria,,-,2016-12-15,D1_MEN
6969,20,21,Brigham Young,-4,17,2016-12-15,D1_MEN
6970,21,22,Central Florida,-,22,2016-12-15,D1_MEN
6971,22,23,Colorado State,,-,2016-12-15,D1_MEN
6972,23,24,Iowa State,,-,2016-12-15,D1_MEN
6973,24,25,Vermont,,-,2016-12-15,D1_MEN
6974,0,1,Massachusetts,-,1,2016-12-15,D1_MEN
6975,1,2,Wisconsin,-,2,2016-12-15,D1_MEN
6976,2,3,Minnesota,-,3,2016-12-15,D1_MEN
6977,3,4,Pittsburgh,-,4,2016-12-15,D1_MEN
6978,4,5,UNC Wilmington,-,5,2016-12-15,D1_MEN
6979,5,6,Oregon,-,6,2016-12-15,D1_MEN
6980,6,7,North Carolina,-,7,2016-12-15,D1_MEN
6981,7,8,Georgia,-,8,2016-12-15,D1_MEN
6982,8,9,Stanford,-,9,2016-12-15,D1_MEN
6983,9,10,Florida,-,10,2016-12-15,D1_MEN
6984,10,11,Harvard,-,11,2016-12-15,D1_MEN
6985,11,12,Texas A&M,+3,15,2016-12-15,D1_MEN
6986,12,13,Carleton,-,13,2016-12-15,D1_MEN
6987,13,14,Colorado,-,14,2016-12-15,D1_MEN
6988,14,15,UC Santa Barbara,+1,16,2016-12-15,D1_MEN
6989,15,16,Texas,+1,17,2016-12-15,D1_MEN
6990,16,17,Brigham Young,+1,18,2016-12-15,D1_MEN
6991,17,18,Washington,+1,19,2016-12-15,D1_MEN
6992,18,19,Virginia Tech,+1,20,2016-12-15,D1_MEN
6993,19,20,British Columbia,+1,21,2016-12-15,D1_MEN
6994,20,21,Florida State,+1,22,2016-12-15,D1_MEN
6995,21,22,Central Florida,+1,23,2016-12-15,D1_MEN
6996,22,23,Connecticut,+2,25,2016-12-15,D1_MEN
6997,23,24,UC San Diego,,-,2016-12-15,D1_MEN
6998,24,25,Missouri,,-,2016-12-15,D1_MEN
6999,0,1,Massachusetts,-,1,2016-12-15,D1_MEN
7000,1,2,Wisconsin,-,2,2016-12-15,D1_MEN
7001,2,3,Minnesota,-,3,2016-12-15,D1_MEN
7002,3,4,Pittsburgh,-,4,2016-12-15,D1_MEN
7003,4,5,UNC Wilmington,-,5,2016-12-15,D1_MEN
7004,5,6,Oregon,-,6,2016-12-15,D1_MEN
7005,6,7,North Carolina,-,7,2016-12-15,D1_MEN
7006,7,8,Georgia,-,8,2016-12-15,D1_MEN
7007,8,9,Stanford,-,9,2016-12-15,D1_MEN
7008,9,10,Florida,-,10,2016-12-15,D1_MEN
7009,10,11,Harvard,-,11,2016-12-15,D1_MEN
7010,11,12,Auburn,-,12,2016-12-15,D1_MEN
7011,12,13,Carleton,+1,14,2016-12-15,D1_MEN
7012,13,14,Colorado,+1,15,2016-12-15,D1_MEN
7013,14,15,Texas A&M,+3,18,2016-12-15,D1_MEN
7014,15,16,UC Santa Barbara,+3,19,2016-12-15,D1_MEN
7015,16,17,Texas,+3,20,2016-12-15,D1_MEN
7016,17,18,Brigham Young,+5,23,2016-12-15,D1_MEN
7017,18,19,Washington,-3,16,2016-12-15,D1_MEN
7018,19,20,Virginia Tech,+1,21,2016-12-15,D1_MEN
7019,20,21,British Columbia,-8,13,2016-12-15,D1_MEN
7020,21,22,Florida State,-,22,2016-12-15,D1_MEN
7021,22,23,Central Florida,+1,24,2016-12-15,D1_MEN
7022,23,24,Cal Poly SLO,+1,25,2016-12-15,D1_MEN
7023,24,25,Connecticut,,-,2016-12-15,D1_MEN
7024,0,1,Massachusetts,+2,3,2016-12-15,D1_MEN
7025,1,2,Wisconsin,-1,1,2016-12-15,D1_MEN
7026,2,3,Minnesota,+2,5,2016-12-15,D1_MEN
7027,3,4,Pittsburgh,-2,2,2016-12-15,D1_MEN
7028,4,5,UNC Wilmington,-1,4,2016-12-15,D1_MEN
7029,5,6,Oregon,+2,8,2016-12-15,D1_MEN
7030,6,7,North Carolina,+2,9,2016-12-15,D1_MEN
7031,7,8,Georgia,+15,23,2016-12-15,D1_MEN
7032,8,9,Stanford,+1,10,2016-12-15,D1_MEN
7033,9,10,Florida,-4,6,2016-12-15,D1_MEN
7034,10,11,Harvard,-4,7,2016-12-15,D1_MEN
7035,11,12,Auburn,-1,11,2016-12-15,D1_MEN
7036,12,13,British Columbia,-1,12,2016-12-15,D1_MEN
7037,13,14,Carleton,+7,21,2016-12-15,D1_MEN
7038,14,15,Colorado,-2,13,2016-12-15,D1_MEN
7039,15,16,Washington,-2,14,2016-12-15,D1_MEN
7040,16,17,Western Washington,-2,15,2016-12-15,D1_MEN
7041,17,18,Texas A&M,-2,16,2016-12-15,D1_MEN
7042,18,19,UC Santa Barbara,-1,18,2016-12-15,D1_MEN
7043,19,20,Texas,-1,19,2016-12-15,D1_MEN
7044,20,21,Virginia Tech,+1,22,2016-12-15,D1_MEN
7045,21,22,Florida State,,-,2016-12-15,D1_MEN
7046,22,23,Brigham Young,,-,2016-12-15,D1_MEN
7047,23,24,Central Florida,,-,2016-12-15,D1_MEN
7048,24,25,Cal Poly SLO,-,25,2016-12-15,D1_MEN
7049,0,1,Wisconsin,+6,7,2016-12-15,D1_MEN
7050,1,2,Pittsburgh,+7,9,2016-12-15,D1_MEN
7051,2,3,Massachusetts,-1,2,2016-12-15,D1_MEN
7052,3,4,UNC Wilmington,-3,1,2016-12-15,D1_MEN
7053,4,5,Minnesota,-1,4,2016-12-15,D1_MEN
7054,5,6,Florida,-,6,2016-12-15,D1_MEN
7055,6,7,Harvard,+7,14,2016-12-15,D1_MEN
7056,7,8,Oregon,-5,3,2016-12-15,D1_MEN
7057,8,9,North Carolina,-4,5,2016-12-15,D1_MEN
7058,9,10,Stanford,+6,16,2016-12-15,D1_MEN
7059,10,11,Auburn,,-,2016-12-15,D1_MEN
7060,11,12,British Columbia,+1,13,2016-12-15,D1_MEN
7061,12,13,Colorado,-1,12,2016-12-15,D1_MEN
7062,13,14,Washington,-4,10,2016-12-15,D1_MEN
7063,14,15,Western Washington,+8,23,2016-12-15,D1_MEN
7064,15,16,Texas A&M,-8,8,2016-12-15,D1_MEN
7065,16,17,Missouri,+2,19,2016-12-15,D1_MEN
7066,17,18,UC Santa Barbara,,-,2016-12-15,D1_MEN
7067,18,19,Texas,-2,17,2016-12-15,D1_MEN
7068,19,20,Connecticut,+1,21,2016-12-15,D1_MEN
7069,20,21,Carleton,-10,11,2016-12-15,D1_MEN
7070,21,22,Virginia Tech,-2,20,2016-12-15,D1_MEN
7071,22,23,Georgia,-5,18,2016-12-15,D1_MEN
7072,23,24,Michigan,-2,22,2016-12-15,D1_MEN
7073,24,25,Cal Poly SLO,,-,2016-12-15,D1_MEN
7074,0,1,UNC Wilmington,-,1,2016-12-15,D1_MEN
7075,1,2,Massachusetts,-,2,2016-12-15,D1_MEN
7076,2,3,Oregon,-,3,2016-12-15,D1_MEN
7077,3,4,Minnesota,-,4,2016-12-15,D1_MEN
7078,4,5,North Carolina,-,5,2016-12-15,D1_MEN
7079,5,6,Florida,-,6,2016-12-15,D1_MEN
7080,6,7,Wisconsin,-,7,2016-12-15,D1_MEN
7081,7,8,Texas A&M,-,8,2016-12-15,D1_MEN
7082,8,9,Pittsburgh,-,9,2016-12-15,D1_MEN
7083,9,10,Washington,-,10,2016-12-15,D1_MEN
7084,10,11,Carleton,-,11,2016-12-15,D1_MEN
7085,11,12,Colorado,-,12,2016-12-15,D1_MEN
7086,12,13,British Columbia,-,13,2016-12-15,D1_MEN
7087,13,14,Harvard,-,14,2016-12-15,D1_MEN
7088,14,15,Central Florida,-,15,2016-12-15,D1_MEN
7089,15,16,Stanford,-,16,2016-12-15,D1_MEN
7090,16,17,Texas,-,17,2016-12-15,D1_MEN
7091,17,18,Georgia,-,18,2016-12-15,D1_MEN
7092,18,19,Missouri,-,19,2016-12-15,D1_MEN
7093,19,20,Virginia Tech,-,20,2016-12-15,D1_MEN
7094,20,21,Connecticut,-,21,2016-12-15,D1_MEN
7095,21,22,Michigan,-,22,2016-12-15,D1_MEN
7096,22,23,Western Washington,-,23,2016-12-15,D1_MEN
7097,23,24,Brigham Young,-,24,2016-12-15,D1_MEN
7098,24,25,Colorado State,-,25,2016-12-15,D1_MEN
7099,0,1,UNC Wilmington,-,1,2016-12-15,D1_MEN
7100,1,2,Massachusetts,-,2,2016-12-15,D1_MEN
7101,2,3,Oregon,+5,8,2016-12-15,D1_MEN
7102,3,4,Minnesota,+14,18,2016-12-15,D1_MEN
7103,4,5,North Carolina,+1,6,2016-12-15,D1_MEN
