thrower,origin_x,origin_y,receiver,destination_x,destination_y,blocker,throwaway,callahan,drop,block,goal,score,time_left,motion,home_players,away_players,home_score,away_score,game_id,quarter_id
bvohnoutk,17.55,77.54,,-4.3,120.0,,True,False,False,False,False,3-2,466,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['bvohnoutk', 'cberry', 'cjurek', 'jkittlese', 'bmatis', 'nvogt', 'gpangburn']",3,2,2021-08-15-MIN-IND,Q1
xpayne,8.59,20.04,ljacobs,17.05,31.02,,False,False,False,False,False,3-2,466,turnover,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['bvohnoutk', 'cberry', 'cjurek', 'jkittlese', 'bmatis', 'nvogt', 'gpangburn']",3,2,2021-08-15-MIN-IND,Q1
ljacobs,17.05,31.02,kromard,19.16,38.11,,False,False,False,False,False,3-2,466,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['bvohnoutk', 'cberry', 'cjurek', 'jkittlese', 'bmatis', 'nvogt', 'gpangburn']",3,2,2021-08-15-MIN-IND,Q1
kromard,19.16,38.11,lconiaris,18.07,91.7,,False,False,False,False,False,3-2,466,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['bvohnoutk', 'cberry', 'cjurek', 'jkittlese', 'bmatis', 'nvogt', 'gpangburn']",3,2,2021-08-15-MIN-IND,Q1
lconiaris,18.07,91.7,cbrock,18.95,112.56,,False,False,False,False,True,4-2,466,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['bvohnoutk', 'cberry', 'cjurek', 'jkittlese', 'bmatis', 'nvogt', 'gpangburn']",4,2,2021-08-15-MIN-IND,Q1
aroy,-16.91,20.0,jklane,-15.09,29.49,,False,False,False,False,False,4-2,295,pull,"['jvenegas', 'mzetsch', 'chardesty', 'crae', 'nhutton', 'tdynes', 'jfella']","['bbergmeie', 'tpoletto', 'aroy', 'wbrandt', 'jklane', 'pkrenik', 'cmccutche']",4,2,2021-08-15-MIN-IND,Q1
jklane,-15.09,29.49,wbrandt,-16.03,41.06,,False,False,False,False,False,4-2,295,motion,"['jvenegas', 'mzetsch', 'chardesty', 'crae', 'nhutton', 'tdynes', 'jfella']","['bbergmeie', 'tpoletto', 'aroy', 'wbrandt', 'jklane', 'pkrenik', 'cmccutche']",4,2,2021-08-15-MIN-IND,Q1
wbrandt,-16.03,41.06,bbergmeie,-8.31,50.16,,False,False,False,False,False,4-2,295,motion,"['jvenegas', 'mzetsch', 'chardesty', 'crae', 'nhutton', 'tdynes', 'jfella']","['bbergmeie', 'tpoletto', 'aroy', 'wbrandt', 'jklane', 'pkrenik', 'cmccutche']",4,2,2021-08-15-MIN-IND,Q1
bbergmeie,-8.31,50.16,aroy,1.23,55.48,,False,False,True,False,False,4-2,295,motion,"['jvenegas', 'mzetsch', 'chardesty', 'crae', 'nhutton', 'tdynes', 'jfella']","['bbergmeie', 'tpoletto', 'aroy', 'wbrandt', 'jklane', 'pkrenik', 'cmccutche']",4,2,2021-08-15-MIN-IND,Q1
crae,-6.21,65.11,chardesty,-14.05,108.47,,False,False,False,False,True,5-2,295,turnover,"['jvenegas', 'mzetsch', 'chardesty', 'crae', 'nhutton', 'tdynes', 'jfella']","['bbergmeie', 'tpoletto', 'aroy', 'wbrandt', 'jklane', 'pkrenik', 'cmccutche']",5,2,2021-08-15-MIN-IND,Q1
aroy,-7.58,30.43,tpoletto,2.76,47.03,,False,False,False,False,False,5-2,261,pull,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
tpoletto,2.76,47.03,cberry,8.59,52.35,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
cberry,8.59,52.35,bvohnoutk,12.75,57.96,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
bvohnoutk,12.75,57.96,tpoletto,6.84,54.68,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
tpoletto,6.84,54.68,bmatzuka,-8.24,54.02,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
bmatzuka,-8.24,54.02,tpoletto,-4.01,48.27,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
tpoletto,-4.01,48.27,bmatzuka,-12.83,54.83,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
bmatzuka,-12.83,54.83,cberry,-13.92,64.87,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
cberry,-13.92,64.87,tpoletto,-10.79,56.79,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
tpoletto,-10.79,56.79,ileonard,-9.91,75.21,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
ileonard,-9.91,75.21,tpoletto,-6.64,70.04,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
tpoletto,-6.64,70.04,bmatzuka,-0.22,64.36,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
bmatzuka,-0.22,64.36,ddeclerck,-10.93,84.02,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
ddeclerck,-10.93,84.02,bvohnoutk,-6.2,90.87,,False,False,False,False,False,5-2,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,2,2021-08-15-MIN-IND,Q1
bvohnoutk,-6.2,90.87,ddeclerck,-17.27,102.08,,False,False,False,False,True,5-3,261,motion,"['ahamilton', 'mames', 'cginet', 'nphillips', 'emock', 'ccurran', 'xpayne']","['ddeclerck', 'ileonard', 'cberry', 'aroy', 'tpoletto', 'bvohnoutk', 'bmatzuka']",5,3,2021-08-15-MIN-IND,Q1
xpayne,0.0,40.0,tcarpente,5.93,41.45,,False,False,False,False,False,5-3,199,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'tthomegre', 'bmatis', 'cmccutche', 'ihahn', 'nvogt', 'bmatzuka']",5,3,2021-08-15-MIN-IND,Q1
tcarpente,5.93,41.45,lconiaris,15.95,40.5,,False,False,False,False,False,5-3,199,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'tthomegre', 'bmatis', 'cmccutche', 'ihahn', 'nvogt', 'bmatzuka']",5,3,2021-08-15-MIN-IND,Q1
lconiaris,15.95,40.5,rgross,-11.6,37.63,,False,False,False,False,False,5-3,199,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'tthomegre', 'bmatis', 'cmccutche', 'ihahn', 'nvogt', 'bmatzuka']",5,3,2021-08-15-MIN-IND,Q1
rgross,-11.6,37.63,ljacobs,-12.69,57.88,,False,False,False,False,False,5-3,199,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'tthomegre', 'bmatis', 'cmccutche', 'ihahn', 'nvogt', 'bmatzuka']",5,3,2021-08-15-MIN-IND,Q1
ljacobs,-12.69,57.88,xpayne,-2.87,107.04,,False,False,False,False,True,6-3,199,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'tthomegre', 'bmatis', 'cmccutche', 'ihahn', 'nvogt', 'bmatzuka']",6,3,2021-08-15-MIN-IND,Q1
aroy,4.59,44.49,jklane,7.72,51.33,,False,False,False,False,False,6-3,169,pull,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
jklane,7.72,51.33,cjurek,14.86,58.9,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
cjurek,14.86,58.9,jklane,5.9,60.8,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
jklane,5.9,60.8,aroy,-4.01,55.48,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
aroy,-4.01,55.48,wbrandt,-14.58,71.65,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
wbrandt,-14.58,71.65,bvohnoutk,-5.4,78.85,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
bvohnoutk,-5.4,78.85,tpoletto,6.92,72.37,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
tpoletto,6.92,72.37,jklane,18.94,71.65,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
jklane,18.94,71.65,tpoletto,23.6,72.81,,False,False,False,False,False,6-3,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,3,2021-08-15-MIN-IND,Q1
tpoletto,23.6,72.81,jklane,22.44,103.68,,False,False,False,False,True,6-4,169,motion,"['jfella', 'jvenegas', 'chardesty', 'nhutton', 'emock', 'tdynes', 'mzetsch']","['tpoletto', 'jklane', 'aroy', 'wbrandt', 'bvohnoutk', 'pkrenik', 'cjurek']",6,4,2021-08-15-MIN-IND,Q1
xpayne,0.0,40.0,tcarpente,0.06,44.79,,False,False,False,False,False,6-4,132,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
tcarpente,0.06,44.79,cbrock,13.16,59.04,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
cbrock,13.16,59.04,rgross,13.57,69.54,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
rgross,13.57,69.54,kromard,18.75,82.9,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
kromard,18.75,82.9,rgross,15.07,69.54,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
rgross,15.07,69.54,tcarpente,10.91,79.7,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
tcarpente,10.91,79.7,rgross,-11.26,79.5,,False,False,False,False,False,6-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",6,4,2021-08-15-MIN-IND,Q1
rgross,-11.26,79.5,kromard,-22.51,105.2,,False,False,False,False,True,7-4,132,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatis', 'aroy', 'bbergmeie', 'bmatzuka', 'cmccutche', 'ddeclerck']",7,4,2021-08-15-MIN-IND,Q1
tpoletto,26.66,60.07,pkrenik,-14.5,91.23,,False,False,False,False,False,7-4,97,pull,"['ccurran', 'emock', 'mames', 'cginet', 'nphillips', 'xpayne', 'ahamilton']","['wbrandt', 'tpoletto', 'jklane', 'nvogt', 'cjurek', 'pkrenik', 'bvohnoutk']",7,4,2021-08-15-MIN-IND,Q1
pkrenik,-14.5,91.23,wbrandt,-15.01,103.39,,False,False,False,False,True,7-5,97,motion,"['ccurran', 'emock', 'mames', 'cginet', 'nphillips', 'xpayne', 'ahamilton']","['wbrandt', 'tpoletto', 'jklane', 'nvogt', 'cjurek', 'pkrenik', 'bvohnoutk']",7,5,2021-08-15-MIN-IND,Q1
xpayne,-25.58,55.43,tcarpente,-16.31,33.95,,False,False,False,False,False,7-5,73,pull,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
tcarpente,-16.31,33.95,ljacobs,2.04,33.81,,False,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
ljacobs,2.04,33.81,rgross,9.07,38.59,,False,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
rgross,9.07,38.59,kromard,18.68,41.59,,False,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
kromard,18.68,41.59,lconiaris,4.02,84.61,,False,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
lconiaris,4.02,84.61,ljacobs,-16.92,79.36,,False,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
ljacobs,-16.92,79.36,,-2.6,85.36,ddeclerck,True,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
bmatzuka,0.0,40.0,bmatis,-13.92,51.18,,False,False,False,False,False,7-5,73,turnover,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
bmatis,-13.92,51.18,,-14.58,66.91,ljacobs,True,False,False,False,False,7-5,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
ljacobs,0.0,50.0,,-6.14,46.7,jkittlese,True,False,False,False,False,7-5,73,penalty,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
ileonard,-4.38,50.82,cberry,3.27,54.53,,False,False,False,False,False,7-5,73,turnover,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,5,2021-08-15-MIN-IND,Q1
cberry,3.27,54.53,jkittlese,-0.08,106.09,,False,False,False,False,True,7-6,73,motion,"['cbrock', 'rgross', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'bmatzuka', 'bmatis', 'ileonard', 'cberry', 'bbergmeie', 'ddeclerck']",7,6,2021-08-15-MIN-IND,Q1
crae,-12.08,30.61,xpayne,-0.82,34.02,,False,False,False,False,False,7-6,8,pull,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'crae', 'xpayne', 'tcarpente']","['wbrandt', 'ddeclerck', 'rishaque', 'jkittlese', 'bvohnoutk', 'nvogt', 'cmccutche']",7,6,2021-08-15-MIN-IND,Q1
xpayne,-0.82,34.02,ljacobs,14.79,48.68,,False,False,False,False,False,7-6,8,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'crae', 'xpayne', 'tcarpente']","['wbrandt', 'ddeclerck', 'rishaque', 'jkittlese', 'bvohnoutk', 'nvogt', 'cmccutche']",7,6,2021-08-15-MIN-IND,Q1
ljacobs,14.79,48.68,,-7.03,112.02,jkittlese,True,False,False,False,False,7-6,8,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'crae', 'xpayne', 'tcarpente']","['wbrandt', 'ddeclerck', 'rishaque', 'jkittlese', 'bvohnoutk', 'nvogt', 'cmccutche']",7,6,2021-08-15-MIN-IND,Q1
tpoletto,26.66,62.18,wbrandt,11.07,55.55,,False,False,False,False,False,7-6,720,pull,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
wbrandt,11.07,55.55,cjurek,6.48,63.64,,False,False,False,False,False,7-6,720,motion,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
cjurek,6.48,63.64,wbrandt,-1.03,57.74,,False,False,False,False,False,7-6,720,motion,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
wbrandt,-1.03,57.74,,-11.81,70.12,jvenegas,True,False,False,False,False,7-6,720,motion,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
nhutton,15.82,54.34,,10.5,68.72,tpoletto,True,False,False,False,False,7-6,720,turnover,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
tpoletto,-10.21,47.69,jklane,-2.48,43.98,,False,False,False,False,False,7-6,720,turnover,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
jklane,-2.48,43.98,bvohnoutk,17.48,99.32,,False,False,False,False,False,7-6,720,motion,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,6,2021-08-15-MIN-IND,Q2
bvohnoutk,17.48,99.32,wbrandt,21.56,106.09,,False,False,False,False,True,7-7,720,motion,"['mzetsch', 'crae', 'jvenegas', 'jfella', 'tdynes', 'nhutton', 'chardesty']","['nvogt', 'wbrandt', 'cjurek', 'jklane', 'tpoletto', 'pkrenik', 'bvohnoutk']",7,7,2021-08-15-MIN-IND,Q2
tcarpente,26.05,65.86,rgross,11.73,61.43,,False,False,False,False,False,7-7,662,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",7,7,2021-08-15-MIN-IND,Q2
rgross,11.73,61.43,tcarpente,20.25,68.59,,False,False,False,False,False,7-7,662,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",7,7,2021-08-15-MIN-IND,Q2
tcarpente,20.25,68.59,lconiaris,25.37,81.13,,False,False,False,False,False,7-7,662,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",7,7,2021-08-15-MIN-IND,Q2
lconiaris,25.37,81.13,tcarpente,12.27,70.84,,False,False,False,False,False,7-7,662,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",7,7,2021-08-15-MIN-IND,Q2
tcarpente,12.27,70.84,cbrock,-1.64,76.09,,False,False,False,False,False,7-7,662,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",7,7,2021-08-15-MIN-IND,Q2
cbrock,-1.64,76.09,xpayne,-17.4,106.22,,False,False,False,False,True,8-7,662,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'bmatzuka', 'cmccutche', 'cberry', 'aroy', 'bbergmeie']",8,7,2021-08-15-MIN-IND,Q2
jklane,-0.66,61.89,cjurek,-9.77,72.45,,False,False,False,False,False,8-7,628,pull,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
