pull_type,time,pull_x,pull_y,thrower_id
PULL_OUT_OF_BOUNDS,,0.0,80.0,pturner
PULL_INBOUNDS,5603.0,-10.79,103.17,cturner
PULL_INBOUNDS,7540.0,-3.43,106.09,pturner
PULL_INBOUNDS,8057.0,-5.47,105.94,mmackenzi
PULL_INBOUNDS,6509.0,-0.59,99.99,iwallace
PULL_INBOUNDS,7515.0,-2.41,89.56,cturner
PULL_INBOUNDS,8920.0,4.15,100.0,pturner
PULL_INBOUNDS,6350.0,-8.17,93.13,cturner
PULL_OUT_OF_BOUNDS,,0.0,80.0,pturner
PULL_INBOUNDS,6397.0,0.0,80.0,mmackenzi
PULL_INBOUNDS,6432.0,-0.59,102.08,ehunter
PULL_INBOUNDS,6451.0,-7.0,104.34,
PULL_OUT_OF_BOUNDS,,0.0,80.0,cturner
PULL_INBOUNDS,0.0,0.0,80.0,jhau
PULL_INBOUNDS,10021.0,3.2,99.99,nboucher
PULL_INBOUNDS,5804.0,0.65,100.84,cturner
PULL_OUT_OF_BOUNDS,,0.0,80.0,pturner
PULL_INBOUNDS,6968.0,-19.68,107.54,iwallace
PULL_INBOUNDS,8996.0,-11.59,94.36,cturner
PULL_THEIR_OFFSIDES,,0.0,110.0,
PULL_INBOUNDS,4699.0,-19.24,87.96,nboucher
PULL_INBOUNDS,7021.0,-1.83,108.13,pturner
PULL_INBOUNDS,4009.0,-13.41,102.81,iwallace
PULL_INBOUNDS,7590.0,8.59,102.37,pturner
PULL_INBOUNDS,5189.0,15.22,88.83,cturner
PULL_INBOUNDS,8132.0,7.79,103.32,gbevan
PULL_INBOUNDS,1946.0,-12.35,111.68,ngoff
PULL_INBOUNDS,4590.0,0.0,80.0,shearne
PULL_INBOUNDS,1130.0,11.93,92.52,eblais
PULL_INBOUNDS,3624.0,0.0,80.0,kjohnson1
PULL_INBOUNDS,9872.0,24.41,91.29,ngoff
PULL_INBOUNDS,6488.0,-0.37,84.83,bmatzuka
PULL_INBOUNDS,0.0,8.93,85.97,ngoff
PULL_INBOUNDS,5260.0,0.0,80.0,bvohnoutk
PULL_INBOUNDS,5479.0,0.0,92.69,kjohnson1
PULL_INBOUNDS,0.0,-1.78,90.0,eblais
PULL_INBOUNDS,15101.0,-25.72,80.97,kjohnson1
PULL_INBOUNDS,6795.0,0.0,80.0,knorth
PULL_INBOUNDS,5612.0,3.86,100.19,shearne
PULL_INBOUNDS,5650.0,-1.32,89.19,bvohnoutk
PULL_INBOUNDS,5506.0,0.0,80.0,ngoff
PULL_INBOUNDS,7546.0,24.4,81.26,kjohnson1
PULL_INBOUNDS,8525.0,-24.22,72.54,ddremann
PULL_INBOUNDS,8395.0,14.93,91.23,jtaylor
PULL_INBOUNDS,13642.0,-25.94,65.31,kjohnson1
PULL_INBOUNDS,4849.0,-15.38,88.9,kjohnson1
PULL_INBOUNDS,2242.0,-2.53,86.31,ngoff
PULL_INBOUNDS,718.0,0.0,80.0,
PULL_INBOUNDS,4392.0,0.95,75.13,ngoff
PULL_INBOUNDS,6599.0,-2.8,100.63,ngoff
PULL_INBOUNDS,7544.0,15.59,99.1,kjohnson1
PULL_INBOUNDS,7261.0,-3.5,101.65,shearne
PULL_INBOUNDS,4516.0,2.18,88.5,ngoff
PULL_INBOUNDS,0.0,-17.67,103.5,ngoff
PULL_INBOUNDS,0.0,20.05,77.86,rbarker
PULL_INBOUNDS,7209.0,21.34,85.41,jtaylor
PULL_INBOUNDS,5777.0,15.59,91.45,shearne
PULL_INBOUNDS,6013.0,17.86,84.34,ngoff
PULL_INBOUNDS,5997.0,18.14,86.43,kjohnson1
PULL_INBOUNDS,0.0,0.0,87.61,
PULL_INBOUNDS,18805.0,26.15,54.68,kjohnson1
PULL_INBOUNDS,0.0,26.66,59.52,ngoff
PULL_INBOUNDS,0.0,25.78,61.63,ngoff
PULL_INBOUNDS,6431.0,2.25,94.0,bmatzuka
PULL_INBOUNDS,4487.0,19.09,83.45,ngoff
PULL_INBOUNDS,0.0,26.12,54.81,ngoff
PULL_INBOUNDS,16159.0,25.43,61.22,apien
PULL_INBOUNDS,15000.0,-26.19,71.45,bfein
PULL_INBOUNDS,8287.0,-10.21,97.79,alopezesc
PULL_INBOUNDS,4469.0,5.46,91.16,klaneiii
PULL_INBOUNDS,5576.0,12.89,89.65,apien
PULL_INBOUNDS,13492.0,-25.51,64.22,bfein
PULL_INBOUNDS,8003.0,4.29,99.99,alopezesc
PULL_INBOUNDS,7000.0,-4.1,88.56,ktien
PULL_INBOUNDS,6497.0,12.24,95.16,alopezesc
PULL_INBOUNDS,13390.0,26.05,66.2,bfein
PULL_INBOUNDS,16831.0,26.66,45.29,sworthing
PULL_INBOUNDS,12101.0,26.39,66.4,bsokolows
PULL_INBOUNDS,7686.0,17.34,91.31,alopezesc
PULL_INBOUNDS,7262.0,-15.09,98.37,sworthing
PULL_INBOUNDS,5112.0,-13.85,84.0,sthompson
PULL_INBOUNDS,5903.0,7.5,83.59,apien
PULL_INBOUNDS,18813.0,26.66,39.83,gmartin1
PULL_INBOUNDS,10724.0,25.71,68.45,bfein
PULL_INBOUNDS,6182.0,19.08,94.58,alopezesc
PULL_INBOUNDS,4663.0,5.38,90.27,ktien
PULL_INBOUNDS,7393.0,7.21,90.8,alopezesc
PULL_INBOUNDS,12518.0,26.46,64.63,bfein
PULL_INBOUNDS,6496.0,15.08,89.05,sworthing
PULL_INBOUNDS,7352.0,-13.27,88.54,gmartin1
PULL_INBOUNDS,8486.0,-25.99,74.86,ktien
PULL_INBOUNDS,4789.0,18.61,100.77,bfein
PULL_INBOUNDS,7655.0,13.69,91.67,alopezesc
PULL_INBOUNDS,9136.0,0.0,80.0,ktien
PULL_INBOUNDS,5798.0,-9.4,92.18,alopezesc
PULL_INBOUNDS,10188.0,26.46,77.52,bfein
PULL_INBOUNDS,10169.0,-8.46,87.52,dlopezesc
PULL_INBOUNDS,6676.0,-5.47,85.55,sworthing
PULL_INBOUNDS,13519.0,-26.33,70.97,ktien
PULL_INBOUNDS,6410.0,0.8,93.56,djacobs
PULL_INBOUNDS,13841.0,-26.4,62.72,bfein
PULL_INBOUNDS,10000.0,-25.92,84.68,ktien
PULL_INBOUNDS,11112.0,-25.99,72.13,bfein
PULL_INBOUNDS,8580.0,-13.19,87.81,gmartin1
PULL_INBOUNDS,11027.0,-26.33,68.79,ktien
PULL_INBOUNDS,8919.0,24.96,96.4,ktien
PULL_INBOUNDS,6019.0,-14.07,82.64,shearne
PULL_INBOUNDS,8744.0,7.86,73.03,dgarlock
PULL_INBOUNDS,6861.0,12.53,83.95,shearne
PULL_INBOUNDS,3417.0,0.0,80.0,jwilson
PULL_INBOUNDS,5605.0,0.0,80.0,sbrauer
PULL_INBOUNDS,8763.0,0.0,80.0,
PULL_OUT_OF_BOUNDS,,0.0,80.0,jwilson
PULL_INBOUNDS,7203.0,15.95,105.14,shearne
PULL_INBOUNDS,3066.0,-11.59,86.72,jwilson
PULL_INBOUNDS,7600.0,1.74,78.85,shearne
PULL_INBOUNDS,5532.0,-6.71,85.04,jwilson
PULL_INBOUNDS,1413.0,0.0,80.0,
PULL_INBOUNDS,7202.0,2.4,103.98,shearne
PULL_INBOUNDS,3129.0,0.0,80.0,dgarlock
PULL_INBOUNDS,8513.0,16.61,98.59,shearne
PULL_INBOUNDS,12137.0,0.0,80.0,bmatis
PULL_INBOUNDS,4243.0,-17.35,75.8,jwilson
PULL_INBOUNDS,6957.0,17.26,93.49,jsykora
PULL_INBOUNDS,9890.0,16.61,62.98,jwilson
PULL_INBOUNDS,5596.0,0.0,80.0,rlinehan
PULL_OUT_OF_BOUNDS,,0.0,63.93,jsykora
PULL_INBOUNDS,5889.0,12.96,79.29,jtaylor
PULL_INBOUNDS,6715.0,0.0,80.0,jwilson
PULL_INBOUNDS,6684.0,0.0,80.0,dgarlock
PULL_INBOUNDS,7734.0,10.34,96.18,shearne
PULL_INBOUNDS,7388.0,0.0,80.0,dgarlock
PULL_INBOUNDS,5573.0,0.0,80.0,jwilson
PULL_INBOUNDS,14930.0,0.0,80.0,bmatis
PULL_INBOUNDS,9226.0,-0.59,116.14,shearne
PULL_INBOUNDS,4790.0,0.0,80.0,jtaylor
PULL_INBOUNDS,6390.0,0.0,80.0,cwilen
PULL_INBOUNDS,4948.0,0.0,80.0,dgarlock
PULL_INBOUNDS,8762.0,20.76,102.3,shearne
PULL_INBOUNDS,5949.0,0.0,80.0,dgarlock
PULL_INBOUNDS,8266.0,0.0,80.0,shearne
PULL_INBOUNDS,9634.0,0.0,80.0,dgarlock
PULL_INBOUNDS,10565.0,2.84,97.2,shearne
PULL_INBOUNDS,8164.0,-20.77,89.92,shearne
PULL_INBOUNDS,6103.0,4.8,97.35,sbrauer
PULL_INBOUNDS,10179.0,-19.97,21.55,jwilson
PULL_INBOUNDS,7115.0,0.58,97.28,shearne
PULL_INBOUNDS,4697.0,0.0,80.0,dtravagli
PULL_INBOUNDS,1566.0,7.72,87.16,
PULL_INBOUNDS,4573.0,0.0,80.0,spoulos
PULL_INBOUNDS,0.0,-4.52,75.58,svandusen
PULL_INBOUNDS,7340.0,0.0,80.0,dtravagli
PULL_INBOUNDS,0.0,-9.77,82.42,
PULL_INBOUNDS,0.0,15.08,100.7,
PULL_INBOUNDS,3660.0,0.0,80.0,spoulos
PULL_INBOUNDS,7216.0,18.55,84.68,dtravagli
PULL_INBOUNDS,0.0,-0.81,73.83,svandusen
PULL_INBOUNDS,4927.0,0.0,80.0,spoulos
PULL_INBOUNDS,0.0,13.62,79.95,svandusen
PULL_INBOUNDS,5524.0,0.0,80.0,dtravagli
PULL_INBOUNDS,6362.0,0.0,80.0,spoulos
PULL_INBOUNDS,5826.0,0.0,80.0,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,
PULL_INBOUNDS,7560.0,0.0,80.0,spoulos
PULL_INBOUNDS,4379.0,0.0,80.0,bobryan
PULL_INBOUNDS,5268.0,25.57,71.25,dtravagli
PULL_INBOUNDS,0.0,-0.88,87.23,svandusen
PULL_INBOUNDS,4367.0,0.0,80.0,spoulos
PULL_INBOUNDS,0.0,0.0,80.0,svandusen
PULL_INBOUNDS,0.0,5.39,100.26,svandusen
PULL_INBOUNDS,0.0,15.08,95.31,svandusen
PULL_INBOUNDS,0.0,-10.64,103.03,
PULL_INBOUNDS,0.0,0.43,92.11,svandusen
PULL_INBOUNDS,7257.0,0.0,80.0,dtravagli
PULL_INBOUNDS,0.0,2.84,87.37,svandusen
PULL_INBOUNDS,5282.0,0.0,80.0,spoulos
PULL_INBOUNDS,0.0,14.79,97.86,svandusen
PULL_INBOUNDS,8373.0,-14.6,95.79,dtravagli
PULL_INBOUNDS,5008.0,0.0,80.0,
PULL_INBOUNDS,2046.0,-2.12,62.93,dtravagli
PULL_INBOUNDS,0.0,10.49,89.63,svandusen
PULL_INBOUNDS,4957.0,0.0,80.0,dtravagli
PULL_INBOUNDS,0.0,24.84,67.71,svandusen
PULL_INBOUNDS,4225.0,0.0,80.0,dtravagli
PULL_INBOUNDS,13977.0,26.39,63.47,bfein
PULL_INBOUNDS,5530.0,0.36,97.57,alopezesc
PULL_INBOUNDS,6718.0,-11.39,100.29,bsokolows
PULL_INBOUNDS,9593.0,-25.07,65.75,sworthing
PULL_INBOUNDS,14736.0,26.66,58.49,bfein
PULL_INBOUNDS,6429.0,1.22,96.95,bsokolows
PULL_INBOUNDS,14162.0,25.98,61.22,bfein
PULL_INBOUNDS,6230.0,-1.9,89.63,alopezesc
PULL_INBOUNDS,13746.0,26.32,61.36,bfein
PULL_INBOUNDS,7761.0,-8.39,94.9,bfein
PULL_INBOUNDS,8884.0,-1.03,95.16,alopezesc
PULL_INBOUNDS,11009.0,26.39,65.72,bsokolows
PULL_INBOUNDS,9468.0,-26.67,75.4,bfein
PULL_INBOUNDS,10768.0,26.52,69.83,sworthing
PULL_INBOUNDS,5372.0,-18.01,82.36,bsokolows
PULL_INBOUNDS,6515.0,14.79,64.36,sworthing
PULL_INBOUNDS,15854.0,-26.67,63.54,bfein
PULL_INBOUNDS,6761.0,-2.77,92.47,alopezesc
PULL_INBOUNDS,8804.0,-26.67,66.27,bfein
PULL_INBOUNDS,8123.0,10.71,94.87,alopezesc
PULL_INBOUNDS,11157.0,-26.67,63.27,dlopezesc
PULL_INBOUNDS,4927.0,8.79,88.29,bsokolows
PULL_INBOUNDS,8169.0,-25.99,72.81,bfein
PULL_INBOUNDS,4061.0,-18.8,95.67,
PULL_INBOUNDS,5636.0,-1.51,92.38,bsokolows
PULL_INBOUNDS,7365.0,18.65,85.41,sworthing
PULL_INBOUNDS,7492.0,7.16,79.7,bsokolows
PULL_INBOUNDS,12263.0,22.51,67.79,sworthing
PULL_INBOUNDS,6602.0,17.05,116.38,bfein
PULL_INBOUNDS,11594.0,-24.56,75.94,dlopezesc
PULL_INBOUNDS,10323.0,25.43,73.22,bsokolows
PULL_INBOUNDS,8053.0,-0.48,103.09,bfein
PULL_INBOUNDS,5513.0,-14.5,98.66,alopezesc
PULL_INBOUNDS,10057.0,11.43,61.31,dbaker
PULL_INBOUNDS,18567.0,-26.67,88.09,bsokolows
PULL_INBOUNDS,15081.0,26.05,64.9,bsokolows
PULL_INBOUNDS,14183.0,-26.47,66.81,bfein
PULL_INBOUNDS,7027.0,26.66,62.59,bsokolows
PULL_INBOUNDS,16038.0,-25.94,55.63,sworthing
PULL_INBOUNDS,12543.0,26.66,65.38,bfein
PULL_INBOUNDS,9460.0,-26.67,66.75,bsokolows
PULL_INBOUNDS,3197.0,-4.37,87.81,jpolk
PULL_INBOUNDS,4786.0,-1.1,87.88,jpollard
PULL_INBOUNDS,6818.0,-22.1,100.0,dramsey
PULL_INBOUNDS,6766.0,-11.88,92.47,messer
PULL_INBOUNDS,7805.0,0.34,86.11,jpolk
PULL_INBOUNDS,5679.0,7.65,100.0,jpollard
PULL_INBOUNDS,6625.0,-1.91,98.52,dramsey
PULL_INBOUNDS,5598.0,-16.03,97.5,jpollard
PULL_INBOUNDS,4641.0,7.5,87.61,jpolk
PULL_INBOUNDS,6728.0,6.04,89.63,messer
PULL_INBOUNDS,5264.0,-12.28,88.97,dramsey
PULL_INBOUNDS,5579.0,2.18,97.06,jpollard
PULL_INBOUNDS,9846.0,-12.76,100.0,bhulsmeye
PULL_INBOUNDS,6226.0,-12.61,88.83,powens
PULL_INBOUNDS,6748.0,-16.4,96.04,jpollard
PULL_INBOUNDS,5146.0,-10.85,96.68,dramsey
PULL_INBOUNDS,7188.0,5.72,100.0,jpolk
PULL_INBOUNDS,4593.0,1.45,90.21,messer
PULL_INBOUNDS,4385.0,7.35,88.61,jpollard
PULL_INBOUNDS,6605.0,-16.03,95.72,dramsey
PULL_INBOUNDS,4515.0,1.89,89.19,messer
PULL_INBOUNDS,6427.0,0.0,80.0,jpolk
PULL_INBOUNDS,7193.0,-13.34,87.23,jpollard
PULL_INBOUNDS,6112.0,-8.8,90.81,dramsey
PULL_OUT_OF_BOUNDS,,0.0,80.0,jpolk
PULL_INBOUNDS,8528.0,-9.04,89.12,messer
PULL_INBOUNDS,7352.0,13.57,93.2,dramsey
PULL_INBOUNDS,5835.0,20.46,86.86,jpolk
PULL_INBOUNDS,6030.0,-6.71,107.62,jpollard
PULL_INBOUNDS,3423.0,-3.62,85.7,jpolk
PULL_INBOUNDS,7488.0,-0.44,90.14,messer
PULL_INBOUNDS,7819.0,0.0,100.0,dramsey
PULL_INBOUNDS,6317.0,1.96,84.24,messer
PULL_INBOUNDS,5368.0,1.09,88.97,jpolk
PULL_INBOUNDS,6401.0,-13.41,96.99,jpollard
PULL_INBOUNDS,5466.0,-11.26,90.06,jpolk
PULL_INBOUNDS,3522.0,0.0,80.0,dramsey
PULL_INBOUNDS,4377.0,-7.92,89.31,jpolk
PULL_INBOUNDS,10578.0,10.57,89.59,dramsey
PULL_INBOUNDS,5534.0,10.85,86.72,powens
PULL_INBOUNDS,4848.0,0.0,80.0,jpolk
PULL_INBOUNDS,7113.0,-8.94,101.11,dramsey
PULL_INBOUNDS,5138.0,6.61,81.75,
PULL_INBOUNDS,4779.0,15.66,106.6,svandusen
PULL_INBOUNDS,10651.0,6.74,99.22,amerriman
PULL_INBOUNDS,8621.0,0.0,88.83,amerriman
PULL_INBOUNDS,5201.0,-1.68,96.77,svandusen
PULL_INBOUNDS,4844.0,-9.62,73.95,rbergeron
PULL_INBOUNDS,4904.0,-2.63,97.57,svandusen
PULL_INBOUNDS,4887.0,-2.56,105.58,svandusen
PULL_INBOUNDS,6100.0,1.24,88.99,amerriman
PULL_INBOUNDS,8178.0,15.34,101.93,kharrison
PULL_OUT_OF_BOUNDS,,0.0,80.0,svandusen
PULL_INBOUNDS,7754.0,-5.97,101.24,amerriman
PULL_INBOUNDS,3587.0,-3.65,96.84,svandusen
PULL_INBOUNDS,8551.0,13.25,83.87,amerriman
PULL_INBOUNDS,4533.0,-25.66,71.08,dbloodgoo
PULL_INBOUNDS,9167.0,-2.18,106.58,amerriman
PULL_INBOUNDS,6673.0,-2.41,109.22,svandusen
PULL_INBOUNDS,6962.0,-5.98,99.02,svandusen
PULL_INBOUNDS,7264.0,0.77,85.19,amerriman
PULL_INBOUNDS,0.0,0.0,80.0,
PULL_INBOUNDS,7686.0,-15.51,84.96,amerriman
PULL_INBOUNDS,10072.0,0.29,118.39,svandusen
PULL_INBOUNDS,6313.0,-11.59,98.22,svandusen
PULL_INBOUNDS,6965.0,-13.96,90.54,amerriman
PULL_INBOUNDS,10103.0,0.0,80.0,svandusen
PULL_INBOUNDS,5218.0,-7.58,96.11,tyarter
PULL_INBOUNDS,7919.0,16.27,85.27,amerriman
PULL_OUT_OF_BOUNDS,,0.0,80.0,svandusen
PULL_INBOUNDS,7553.0,1.24,93.41,amerriman
PULL_INBOUNDS,5449.0,2.55,97.86,svandusen
PULL_INBOUNDS,4075.0,-1.24,93.93,svandusen
PULL_INBOUNDS,5208.0,-7.91,80.54,amerriman
PULL_INBOUNDS,6613.0,-13.18,89.61,amerriman
PULL_INBOUNDS,7251.0,-0.55,90.07,amerriman
PULL_INBOUNDS,4500.0,-10.57,92.54,svandusen
PULL_INBOUNDS,6435.0,10.46,98.75,bgreen
PULL_INBOUNDS,5619.0,-6.98,100.77,amerriman
PULL_INBOUNDS,6111.0,-7.68,73.79,amerriman
PULL_INBOUNDS,6376.0,-13.65,74.49,kharrison
PULL_INBOUNDS,6310.0,-23.26,100.0,amerriman
PULL_INBOUNDS,5986.0,12.09,100.85,amerriman
PULL_INBOUNDS,6407.0,-17.83,94.72,dbloodgoo
PULL_INBOUNDS,5339.0,25.64,66.55,svandusen
PULL_INBOUNDS,8567.0,23.25,74.18,amerriman
PULL_INBOUNDS,5776.0,0.07,98.3,mlemaitre
PULL_INBOUNDS,6964.0,-0.96,93.47,mjaffe
PULL_INBOUNDS,8275.0,0.0,80.0,eblais
PULL_INBOUNDS,6580.0,12.82,102.66,mlemaitre
PULL_OUT_OF_BOUNDS,,0.0,80.0,jrobinson
PULL_INBOUNDS,6173.0,-2.26,111.55,mlemaitre
PULL_OUT_OF_BOUNDS,,0.0,80.0,jrobinson
PULL_INBOUNDS,4729.0,-1.57,90.0,ngoff
PULL_INBOUNDS,4513.0,6.7,93.2,mlemaitre
PULL_INBOUNDS,5194.0,-0.82,95.52,jrobinson
PULL_INBOUNDS,4629.0,0.0,80.0,jrobinson
PULL_INBOUNDS,4561.0,0.0,80.0,ngoff
PULL_OUT_OF_BOUNDS,,0.0,80.0,mlemaitre
PULL_INBOUNDS,7599.0,0.06,105.13,jrobinson
PULL_INBOUNDS,2747.0,10.56,109.44,mlemaitre
PULL_OUT_OF_BOUNDS,,0.0,20.0,jrobinson
PULL_INBOUNDS,1243.0,24.21,72.34,ngoff
PULL_OUT_OF_BOUNDS,,0.0,80.0,
PULL_INBOUNDS,1779.0,-25.29,39.17,sfil
PULL_INBOUNDS,8375.0,-20.06,100.0,ngoff
PULL_INBOUNDS,8385.0,-8.24,104.63,mlemaitre
PULL_INBOUNDS,8923.0,-4.23,112.56,ngoff
PULL_OUT_OF_BOUNDS,,0.0,79.99,ngoff
PULL_INBOUNDS,8300.0,0.0,80.0,ngoff
PULL_INBOUNDS,4620.0,10.41,103.68,mlemaitre
PULL_INBOUNDS,9158.0,23.66,93.0,ngoff
PULL_OUT_OF_BOUNDS,,0.0,80.0,ngoff
PULL_INBOUNDS,1590.0,-6.2,108.78,mlemaitre
PULL_INBOUNDS,5030.0,-1.71,110.86,jrobinson
PULL_INBOUNDS,328.0,-26.67,59.18,ngoff
PULL_INBOUNDS,0.0,25.71,62.98,jwinn
PULL_INBOUNDS,7610.0,22.09,104.65,ngoff
PULL_INBOUNDS,3596.0,-16.91,98.3,mlemaitre
PULL_INBOUNDS,6842.0,20.93,84.68,
PULL_INBOUNDS,7184.0,1.36,99.2,jvallee
PULL_INBOUNDS,7833.0,-15.21,87.95,ngoff
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,9180.0,-14.74,99.75,ngoff
PULL_INBOUNDS,6529.0,1.02,104.99,jrobinson
PULL_INBOUNDS,5949.0,-2.32,96.4,ngoff
PULL_OUT_OF_BOUNDS,,0.0,80.0,ngoff
PULL_INBOUNDS,3788.0,-24.63,71.59,jrobinson
PULL_INBOUNDS,3173.0,-8.09,107.69,mlemaitre
PULL_INBOUNDS,3172.0,-24.9,59.65,ngoff
PULL_INBOUNDS,3763.0,21.96,54.4,ngoff
PULL_INBOUNDS,5030.0,-2.12,99.75,ngoff
PULL_INBOUNDS,6600.0,-5.98,108.49,mlemaitre
PULL_INBOUNDS,8718.0,-23.1,79.07,bbergmeie
PULL_INBOUNDS,7958.0,14.49,94.8,sbrauer
PULL_INBOUNDS,5942.0,-1.61,88.9,bvohnoutk
PULL_INBOUNDS,7949.0,-1.9,95.09,cweinberg
PULL_INBOUNDS,7278.0,-15.38,86.06,rlinehan
PULL_INBOUNDS,4191.0,21.85,79.73,mlemaitre
PULL_INBOUNDS,9142.0,25.06,59.63,bmatis
PULL_INBOUNDS,5479.0,15.81,78.05,mntende
PULL_INBOUNDS,7673.0,6.04,81.33,bvohnoutk
PULL_INBOUNDS,4262.0,-0.95,71.94,
PULL_INBOUNDS,8167.0,11.73,74.85,bmatzuka
PULL_INBOUNDS,6686.0,-0.66,92.4,mlemaitre
PULL_INBOUNDS,5621.0,-8.24,87.45,bvohnoutk
PULL_INBOUNDS,6318.0,4.15,91.01,mjordan
PULL_INBOUNDS,9758.0,-3.65,82.2,bvohnoutk
PULL_INBOUNDS,2719.0,1.67,67.71,mntende
PULL_INBOUNDS,6536.0,5.53,81.84,bvohnoutk
PULL_INBOUNDS,3471.0,-13.27,78.64,mlemaitre
PULL_INBOUNDS,14102.0,26.22,54.68,bvohnoutk
PULL_INBOUNDS,6757.0,8.88,78.93,mlemaitre
PULL_INBOUNDS,7293.0,25.13,89.7,bmatis
PULL_INBOUNDS,5330.0,12.67,90.07,rlinehan
PULL_INBOUNDS,6445.0,0.14,72.59,bvohnoutk
PULL_INBOUNDS,5902.0,13.62,80.97,mntende
PULL_OUT_OF_BOUNDS,,0.0,69.83,sbrauer
PULL_INBOUNDS,7501.0,-25.65,92.33,bvohnoutk
PULL_INBOUNDS,7019.0,14.28,90.8,bvohnoutk
PULL_INBOUNDS,8505.0,17.92,104.12,bmatis
PULL_INBOUNDS,6217.0,4.73,91.38,bvohnoutk
PULL_INBOUNDS,8633.0,-18.88,83.3,tbalfour
PULL_INBOUNDS,6681.0,-19.24,77.62,sbrauer
PULL_INBOUNDS,4098.0,0.0,80.0,mlemaitre
PULL_INBOUNDS,4540.0,14.64,86.65,bvohnoutk
PULL_INBOUNDS,5642.0,-23.47,52.13,mntende
PULL_INBOUNDS,8025.0,-14.8,79.51,bmatzuka
PULL_INBOUNDS,6146.0,-3.28,93.71,bvohnoutk
PULL_INBOUNDS,696.0,21.93,74.34,mlemaitre
PULL_INBOUNDS,5111.0,6.26,82.71,mlemaitre
PULL_INBOUNDS,6310.0,-5.54,86.06,bvohnoutk
PULL_INBOUNDS,5358.0,0.0,80.0,mlemaitre
PULL_INBOUNDS,8266.0,2.55,106.52,mlemaitre
PULL_INBOUNDS,5823.0,13.62,95.89,sbrauer
PULL_INBOUNDS,8768.0,12.16,85.26,mjordan
PULL_INBOUNDS,6245.0,-11.3,81.84,mlemaitre
PULL_INBOUNDS,6542.0,-17.13,85.7,bvohnoutk
PULL_INBOUNDS,5412.0,0.0,80.0,tbalfour
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,3137.0,3.13,74.63,mntende
PULL_INBOUNDS,7970.0,13.18,82.93,bmatis
PULL_INBOUNDS,4960.0,0.0,80.0,mlemaitre
PULL_INBOUNDS,5857.0,-1.68,96.26,mbrownlee
PULL_INBOUNDS,6207.0,13.23,94.02,dtravagli
PULL_INBOUNDS,5404.0,0.8,90.58,mbrownlee
PULL_INBOUNDS,5591.0,17.18,89.25,tlootens
PULL_INBOUNDS,6742.0,-21.13,86.94,mbrownlee
PULL_INBOUNDS,6980.0,6.61,89.86,dtravagli
PULL_INBOUNDS,4676.0,-22.66,82.2,rholmes
PULL_INBOUNDS,4314.0,-18.0,98.44,mbrownlee
PULL_OUT_OF_BOUNDS,,0.0,80.0,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,5804.0,1.56,91.7,dtravagli
PULL_INBOUNDS,6203.0,-8.75,81.11,mlemar
PULL_INBOUNDS,8057.0,-13.56,100.12,mbrownlee
PULL_INBOUNDS,6253.0,-23.98,78.49,jalorro
PULL_INBOUNDS,7470.0,15.2,82.29,
PULL_INBOUNDS,6934.0,16.1,88.1,mbrownlee
PULL_INBOUNDS,4446.0,8.52,76.84,againes1
PULL_INBOUNDS,6858.0,-10.85,94.84,againes1
PULL_INBOUNDS,8632.0,-17.42,74.41,jalorro
PULL_INBOUNDS,7223.0,18.57,91.38,mbrownlee
PULL_INBOUNDS,7822.0,20.1,88.76,jalorro
PULL_INBOUNDS,2790.0,-26.09,59.99,rholmes
PULL_INBOUNDS,7070.0,13.5,92.65,dtravagli
PULL_INBOUNDS,6606.0,15.88,81.69,mbrownlee
PULL_INBOUNDS,7438.0,4.29,87.23,jalorro
PULL_INBOUNDS,6135.0,15.66,81.62,mbrownlee
PULL_INBOUNDS,6717.0,8.45,108.13,jalorro
PULL_INBOUNDS,7544.0,15.0,98.45,dtravagli
PULL_INBOUNDS,9155.0,19.3,70.04,mbrownlee
PULL_INBOUNDS,5118.0,-9.83,89.65,againes1
PULL_INBOUNDS,7132.0,-19.31,97.06,jalorro
PULL_INBOUNDS,6727.0,-18.83,96.81,againes1
PULL_INBOUNDS,9245.0,-17.64,112.2,mbrownlee
PULL_INBOUNDS,6894.0,-19.17,96.77,jalorro
PULL_INBOUNDS,9288.0,-4.17,88.9,dtravagli
PULL_INBOUNDS,6528.0,-16.69,96.04,mbrownlee
PULL_INBOUNDS,5892.0,6.2,90.81,againes1
PULL_INBOUNDS,4004.0,-24.42,52.84,dtravagli
PULL_INBOUNDS,1788.0,-25.65,74.05,mbrownlee
PULL_INBOUNDS,2904.0,-22.65,50.79,dtravagli
PULL_INBOUNDS,5181.0,24.26,95.82,jalorro
PULL_INBOUNDS,2800.0,-25.03,55.43,dtravagli
PULL_INBOUNDS,3020.0,24.82,51.4,dtravagli
PULL_INBOUNDS,8189.0,-25.21,99.17,mbrownlee
PULL_INBOUNDS,7435.0,-18.22,90.87,jalorro
PULL_INBOUNDS,6411.0,-4.23,103.36,dtravagli
PULL_INBOUNDS,5573.0,6.61,102.81,etaylor
PULL_INBOUNDS,6818.0,-24.83,78.95,kgibson
